wavelength_nm,x_centroid_px,x_peak_px,displacement_px,filepath
853,583.616737,589,71.853621,scan_blocks_output/B5_0701_1000/00076_0853nm.npy
855,583.829199,589,72.066083,scan_blocks_output/B5_0701_1000/00077_0855nm.npy
857,585.593980,591,73.830864,scan_blocks_output/B5_0701_1000/00078_0857nm.npy
859,586.724296,592,74.961180,scan_blocks_output/B5_0701_1000/00079_0859nm.npy
861,587.003889,592,75.240772,scan_blocks_output/B5_0701_1000/00080_0861nm.npy
863,587.198260,592,75.435144,scan_blocks_output/B5_0701_1000/00081_0863nm.npy
865,587.512462,592,75.749346,scan_blocks_output/B5_0701_1000/00082_0865nm.npy
867,587.850313,592,76.087197,scan_blocks_output/B5_0701_1000/00083_0867nm.npy
869,587.967960,592,76.204844,scan_blocks_output/B5_0701_1000/00084_0869nm.npy
871,590.475311,595,78.712194,scan_blocks_output/B5_0701_1000/00085_0871nm.npy
873,590.667059,595,78.903943,scan_blocks_output/B5_0701_1000/00086_0873nm.npy
875,590.921162,595,79.158045,scan_blocks_output/B5_0701_1000/00087_0875nm.npy
877,591.191504,595,79.428388,scan_blocks_output/B5_0701_1000/00088_0877nm.npy
879,591.375015,595,79.611899,scan_blocks_output/B5_0701_1000/00089_0879nm.npy
881,591.553938,595,79.790822,scan_blocks_output/B5_0701_1000/00090_0881nm.npy
883,591.758664,595,79.995547,scan_blocks_output/B5_0701_1000/00091_0883nm.npy
885,591.946098,595,80.182982,scan_blocks_output/B5_0701_1000/00092_0885nm.npy
887,592.136885,595,80.373769,scan_blocks_output/B5_0701_1000/00093_0887nm.npy
889,592.263775,595,80.500659,scan_blocks_output/B5_0701_1000/00094_0889nm.npy
891,592.541789,595,80.778673,scan_blocks_output/B5_0701_1000/00095_0891nm.npy
893,592.754414,595,80.991298,scan_blocks_output/B5_0701_1000/00096_0893nm.npy
895,592.978837,595,81.215721,scan_blocks_output/B5_0701_1000/00097_0895nm.npy
897,593.854127,596,82.091011,scan_blocks_output/B5_0701_1000/00098_0897nm.npy
899,594.110635,596,82.347519,scan_blocks_output/B5_0701_1000/00099_0899nm.npy
901,594.391128,596,82.628012,scan_blocks_output/B5_0701_1000/00100_0901nm.npy
903,594.674398,596,82.911282,scan_blocks_output/B5_0701_1000/00101_0903nm.npy
905,594.828741,596,83.065625,scan_blocks_output/B5_0701_1000/00102_0905nm.npy
907,596.909849,599,85.146733,scan_blocks_output/B5_0701_1000/00103_0907nm.npy
909,597.675808,600,85.912692,scan_blocks_output/B5_0701_1000/00104_0909nm.npy
911,597.898704,600,86.135588,scan_blocks_output/B5_0701_1000/00105_0911nm.npy
913,597.490529,600,85.727413,scan_blocks_output/B5_0701_1000/00106_0913nm.npy
915,597.620406,600,85.857290,scan_blocks_output/B5_0701_1000/00107_0915nm.npy
917,597.501038,600,85.737922,scan_blocks_output/B5_0701_1000/00108_0917nm.npy
919,597.273396,600,85.510280,scan_blocks_output/B5_0701_1000/00109_0919nm.npy
921,597.553809,600,85.790693,scan_blocks_output/B5_0701_1000/00110_0921nm.npy
923,596.462484,600,84.699368,scan_blocks_output/B5_0701_1000/00111_0923nm.npy
925,596.106372,600,84.343256,scan_blocks_output/B5_0701_1000/00112_0925nm.npy
927,596.046483,601,84.283367,scan_blocks_output/B5_0701_1000/00113_0927nm.npy
929,596.412249,605,84.649133,scan_blocks_output/B5_0701_1000/00114_0929nm.npy
931,597.303999,606,85.540883,scan_blocks_output/B5_0701_1000/00115_0931nm.npy
933,598.050574,605,86.287458,scan_blocks_output/B5_0701_1000/00116_0933nm.npy
935,599.887255,608,88.124139,scan_blocks_output/B5_0701_1000/00117_0935nm.npy
937,602.574486,608,90.811370,scan_blocks_output/B5_0701_1000/00118_0937nm.npy
939,603.717614,608,91.954498,scan_blocks_output/B5_0701_1000/00119_0939nm.npy
941,604.200961,608,92.437845,scan_blocks_output/B5_0701_1000/00120_0941nm.npy
943,605.768878,608,94.005762,scan_blocks_output/B5_0701_1000/00121_0943nm.npy
945,606.293420,608,94.530304,scan_blocks_output/B5_0701_1000/00122_0945nm.npy
947,606.579183,608,94.816067,scan_blocks_output/B5_0701_1000/00123_0947nm.npy
949,606.928214,608,95.165097,scan_blocks_output/B5_0701_1000/00124_0949nm.npy
951,607.096250,608,95.333134,scan_blocks_output/B5_0701_1000/00125_0951nm.npy
953,607.391346,608,95.628230,scan_blocks_output/B5_0701_1000/00126_0953nm.npy
955,607.503277,608,95.740161,scan_blocks_output/B5_0701_1000/00127_0955nm.npy
957,607.613967,608,95.850851,scan_blocks_output/B5_0701_1000/00128_0957nm.npy
959,607.852751,608,96.089635,scan_blocks_output/B5_0701_1000/00129_0959nm.npy
961,607.959865,608,96.196749,scan_blocks_output/B5_0701_1000/00130_0961nm.npy
963,608.074598,608,96.311482,scan_blocks_output/B5_0701_1000/00131_0963nm.npy
965,608.317804,608,96.554688,scan_blocks_output/B5_0701_1000/00132_0965nm.npy
967,608.411990,608,96.648874,scan_blocks_output/B5_0701_1000/00133_0967nm.npy
969,608.512593,608,96.749477,scan_blocks_output/B5_0701_1000/00134_0969nm.npy
971,608.749636,608,96.986520,scan_blocks_output/B5_0701_1000/00135_0971nm.npy
973,608.869910,608,97.106794,scan_blocks_output/B5_0701_1000/00136_0973nm.npy
975,609.012736,609,97.249620,scan_blocks_output/B5_0701_1000/00137_0975nm.npy
977,609.257000,609,97.493884,scan_blocks_output/B5_0701_1000/00138_0977nm.npy
979,609.359335,609,97.596219,scan_blocks_output/B5_0701_1000/00139_0979nm.npy
981,609.471845,610,97.708729,scan_blocks_output/B5_0701_1000/00140_0981nm.npy
983,609.584174,610,97.821058,scan_blocks_output/B5_0701_1000/00141_0983nm.npy
985,609.860413,610,98.097297,scan_blocks_output/B5_0701_1000/00142_0985nm.npy
987,609.978146,610,98.215030,scan_blocks_output/B5_0701_1000/00143_0987nm.npy
989,610.223597,610,98.460481,scan_blocks_output/B5_0701_1000/00144_0989nm.npy
991,610.338138,611,98.575022,scan_blocks_output/B5_0701_1000/00145_0991nm.npy
993,610.476529,611,98.713413,scan_blocks_output/B5_0701_1000/00146_0993nm.npy
995,610.606468,611,98.843352,scan_blocks_output/B5_0701_1000/00147_0995nm.npy
997,610.723230,611,98.960114,scan_blocks_output/B5_0701_1000/00148_0997nm.npy
999,610.984959,611,99.221843,scan_blocks_output/B5_0701_1000/00149_0999nm.npy
