wavelength_nm,x_centroid_px,x_peak_px,displacement_px,filepath
575,479.273976,476,31.822184,scan_blocks_output/B4_0501_0700/00037_0575nm.npy
577,479.694466,476,32.242673,scan_blocks_output/B4_0501_0700/00038_0577nm.npy
579,479.940775,476,32.488983,scan_blocks_output/B4_0501_0700/00039_0579nm.npy
581,480.162758,476,32.710965,scan_blocks_output/B4_0501_0700/00040_0581nm.npy
583,483.316172,481,35.864379,scan_blocks_output/B4_0501_0700/00041_0583nm.npy
585,483.557056,481,36.105263,scan_blocks_output/B4_0501_0700/00042_0585nm.npy
587,483.873579,481,36.421786,scan_blocks_output/B4_0501_0700/00043_0587nm.npy
589,484.264327,481,36.812535,scan_blocks_output/B4_0501_0700/00044_0589nm.npy
591,484.439197,481,36.987404,scan_blocks_output/B4_0501_0700/00045_0591nm.npy
593,484.723596,481,37.271804,scan_blocks_output/B4_0501_0700/00046_0593nm.npy
595,484.971971,481,37.520179,scan_blocks_output/B4_0501_0700/00047_0595nm.npy
597,485.197439,481,37.745646,scan_blocks_output/B4_0501_0700/00048_0597nm.npy
599,485.367236,481,37.915444,scan_blocks_output/B4_0501_0700/00049_0599nm.npy
601,495.393041,496,47.941249,scan_blocks_output/B4_0501_0700/00050_0601nm.npy
603,495.570698,496,48.118906,scan_blocks_output/B4_0501_0700/00051_0603nm.npy
605,495.909602,496,48.457810,scan_blocks_output/B4_0501_0700/00052_0605nm.npy
607,496.161192,496,48.709400,scan_blocks_output/B4_0501_0700/00053_0607nm.npy
609,496.472996,496,49.021204,scan_blocks_output/B4_0501_0700/00054_0609nm.npy
611,496.677728,496,49.225935,scan_blocks_output/B4_0501_0700/00055_0611nm.npy
613,496.950378,496,49.498586,scan_blocks_output/B4_0501_0700/00056_0613nm.npy
615,497.210978,496,49.759186,scan_blocks_output/B4_0501_0700/00057_0615nm.npy
617,497.377327,496,49.925534,scan_blocks_output/B4_0501_0700/00058_0617nm.npy
619,497.674287,496,50.222495,scan_blocks_output/B4_0501_0700/00059_0619nm.npy
621,497.891460,496,50.439668,scan_blocks_output/B4_0501_0700/00060_0621nm.npy
623,498.173123,496,50.721331,scan_blocks_output/B4_0501_0700/00061_0623nm.npy
625,498.313083,496,50.861291,scan_blocks_output/B4_0501_0700/00062_0625nm.npy
627,498.514788,496,51.062995,scan_blocks_output/B4_0501_0700/00063_0627nm.npy
629,498.790873,496,51.339081,scan_blocks_output/B4_0501_0700/00064_0629nm.npy
631,498.904645,496,51.452853,scan_blocks_output/B4_0501_0700/00065_0631nm.npy
633,499.215174,496,51.763381,scan_blocks_output/B4_0501_0700/00066_0633nm.npy
635,499.320453,496,51.868661,scan_blocks_output/B4_0501_0700/00067_0635nm.npy
637,499.429904,496,51.978112,scan_blocks_output/B4_0501_0700/00068_0637nm.npy
639,499.741478,496,52.289686,scan_blocks_output/B4_0501_0700/00069_0639nm.npy
641,499.702785,496,52.250992,scan_blocks_output/B4_0501_0700/00070_0641nm.npy
643,499.926146,496,52.474353,scan_blocks_output/B4_0501_0700/00071_0643nm.npy
645,500.055359,496,52.603566,scan_blocks_output/B4_0501_0700/00072_0645nm.npy
647,500.271991,496,52.820199,scan_blocks_output/B4_0501_0700/00073_0647nm.npy
649,500.457086,496,53.005294,scan_blocks_output/B4_0501_0700/00074_0649nm.npy
651,500.784711,496,53.332918,scan_blocks_output/B4_0501_0700/00075_0651nm.npy
653,500.713390,496,53.261598,scan_blocks_output/B4_0501_0700/00076_0653nm.npy
655,500.861404,496,53.409612,scan_blocks_output/B4_0501_0700/00077_0655nm.npy
657,501.012036,496,53.560244,scan_blocks_output/B4_0501_0700/00078_0657nm.npy
659,501.208694,496,53.756902,scan_blocks_output/B4_0501_0700/00079_0659nm.npy
661,501.430231,496,53.978439,scan_blocks_output/B4_0501_0700/00080_0661nm.npy
663,501.360459,496,53.908666,scan_blocks_output/B4_0501_0700/00081_0663nm.npy
665,501.490162,496,54.038370,scan_blocks_output/B4_0501_0700/00082_0665nm.npy
667,501.709516,496,54.257724,scan_blocks_output/B4_0501_0700/00083_0667nm.npy
669,501.857185,496,54.405393,scan_blocks_output/B4_0501_0700/00084_0669nm.npy
671,504.494565,500,57.042773,scan_blocks_output/B4_0501_0700/00085_0671nm.npy
673,501.863182,496,54.411390,scan_blocks_output/B4_0501_0700/00086_0673nm.npy
675,504.638360,500,57.186567,scan_blocks_output/B4_0501_0700/00087_0675nm.npy
677,503.915315,499,56.463522,scan_blocks_output/B4_0501_0700/00088_0677nm.npy
679,504.648783,500,57.196991,scan_blocks_output/B4_0501_0700/00089_0679nm.npy
681,504.818485,500,57.366692,scan_blocks_output/B4_0501_0700/00090_0681nm.npy
683,504.221055,499,56.769263,scan_blocks_output/B4_0501_0700/00091_0683nm.npy
685,504.297164,499,56.845372,scan_blocks_output/B4_0501_0700/00092_0685nm.npy
687,504.336618,499,56.884825,scan_blocks_output/B4_0501_0700/00093_0687nm.npy
689,505.123443,500,57.671651,scan_blocks_output/B4_0501_0700/00094_0689nm.npy
691,504.606412,499,57.154619,scan_blocks_output/B4_0501_0700/00095_0691nm.npy
693,505.125131,500,57.673338,scan_blocks_output/B4_0501_0700/00096_0693nm.npy
695,504.553621,499,57.101828,scan_blocks_output/B4_0501_0700/00097_0695nm.npy
697,504.627046,499,57.175254,scan_blocks_output/B4_0501_0700/00098_0697nm.npy
699,504.709887,499,57.258095,scan_blocks_output/B4_0501_0700/00099_0699nm.npy
